Image Path,GenderPrompt,GenderIdx,GenderProb_man,GenderProb_woman,SkinPrompt,SkinTonePred
generated/dcgan_gan_subset/sample_00102.png,a photo of a woman,1,0.0035381317138671875,0.99658203125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00103.png,a photo of a woman,1,0.063720703125,0.9365234375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00104.png,a photo of a woman,1,0.03790283203125,0.9619140625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00105.png,a photo of a man,0,0.984375,0.0156707763671875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00106.png,a photo of a man,0,0.95654296875,0.043365478515625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00107.png,a photo of a woman,1,0.127685546875,0.87255859375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00108.png,a photo of a woman,1,0.007122039794921875,0.99267578125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00109.png,a photo of a man,0,0.95654296875,0.043365478515625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00110.png,a photo of a woman,1,0.00453948974609375,0.99560546875,a person with almost black skin,9
generated/dcgan_gan_subset/sample_00111.png,a photo of a man,0,0.97607421875,0.0240478515625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00112.png,a photo of a man,0,0.662109375,0.338134765625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00113.png,a photo of a woman,1,0.07586669921875,0.92431640625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00114.png,a photo of a woman,1,0.294189453125,0.70556640625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00115.png,a photo of a woman,1,0.0108184814453125,0.9892578125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00116.png,a photo of a woman,1,0.0037078857421875,0.99609375,a person with almost black skin,9
generated/dcgan_gan_subset/sample_00117.png,a photo of a woman,1,0.48828125,0.51171875,a person with light beige skin,3
generated/dcgan_gan_subset/sample_00118.png,a photo of a man,0,0.970703125,0.0293121337890625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00119.png,a photo of a man,0,0.78515625,0.2147216796875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00120.png,a photo of a man,0,0.98779296875,0.01242828369140625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00121.png,a photo of a woman,1,0.01384735107421875,0.986328125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00122.png,a photo of a woman,1,0.0206451416015625,0.9794921875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00123.png,a photo of a man,0,0.79052734375,0.20947265625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00124.png,a photo of a man,0,0.97802734375,0.021942138671875,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00125.png,a photo of a woman,1,0.363037109375,0.63720703125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00126.png,a photo of a woman,1,0.00547027587890625,0.99462890625,a person with light beige skin,3
generated/dcgan_gan_subset/sample_00127.png,a photo of a woman,1,0.010986328125,0.98876953125,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00128.png,a photo of a woman,1,0.00885009765625,0.9912109375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00129.png,a photo of a woman,1,0.1943359375,0.8056640625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00130.png,a photo of a woman,1,0.01262664794921875,0.9873046875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00131.png,a photo of a woman,1,0.00582122802734375,0.994140625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00132.png,a photo of a man,0,0.8154296875,0.184814453125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00133.png,a photo of a man,0,0.9794921875,0.0206451416015625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00134.png,a photo of a woman,1,0.0079345703125,0.9921875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00135.png,a photo of a woman,1,0.0247955322265625,0.97509765625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00136.png,a photo of a woman,1,0.007122039794921875,0.99267578125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00137.png,a photo of a man,0,0.91357421875,0.0863037109375,a person with light beige skin,3
generated/dcgan_gan_subset/sample_00138.png,a photo of a woman,1,0.0259552001953125,0.97412109375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00139.png,a photo of a man,0,0.9365234375,0.063720703125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00140.png,a photo of a woman,1,0.0074615478515625,0.99267578125,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00141.png,a photo of a man,0,0.97265625,0.027587890625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00142.png,a photo of a man,0,0.56982421875,0.43017578125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00143.png,a photo of a woman,1,0.058349609375,0.94189453125,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00144.png,a photo of a woman,1,0.0216217041015625,0.978515625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00145.png,a photo of a man,0,0.9765625,0.0233306884765625,a person with very dark black skin,10
generated/dcgan_gan_subset/sample_00146.png,a photo of a woman,1,0.00690460205078125,0.9931640625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00147.png,a photo of a woman,1,0.009857177734375,0.990234375,a person with almost black skin,9
generated/dcgan_gan_subset/sample_00148.png,a photo of a man,0,0.69580078125,0.303955078125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00149.png,a photo of a woman,1,0.01406097412109375,0.98583984375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00150.png,a photo of a woman,1,0.19677734375,0.80322265625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00151.png,a photo of a woman,1,0.0240478515625,0.97607421875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00152.png,a photo of a woman,1,0.275146484375,0.72509765625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00153.png,a photo of a man,0,0.970703125,0.0293121337890625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00154.png,a photo of a woman,1,0.0089874267578125,0.9912109375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00155.png,a photo of a man,0,0.888671875,0.11126708984375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00156.png,a photo of a woman,1,0.0994873046875,0.900390625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00157.png,a photo of a man,0,0.81982421875,0.1800537109375,a person with very dark brown skin,8
generated/dcgan_gan_subset/sample_00158.png,a photo of a man,0,0.7216796875,0.2783203125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00159.png,a photo of a man,0,0.96484375,0.03515625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00160.png,a photo of a man,0,0.91748046875,0.08270263671875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00161.png,a photo of a woman,1,0.00453948974609375,0.99560546875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00162.png,a photo of a man,0,0.5927734375,0.4072265625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00163.png,a photo of a man,0,0.98876953125,0.01132965087890625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00164.png,a photo of a woman,1,0.00582122802734375,0.994140625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00165.png,a photo of a man,0,0.53125,0.46875,a person with almost black skin,9
generated/dcgan_gan_subset/sample_00166.png,a photo of a man,0,0.98828125,0.011688232421875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00167.png,a photo of a man,0,0.97607421875,0.0236968994140625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00168.png,a photo of a woman,1,0.1312255859375,0.86865234375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00169.png,a photo of a man,0,0.94189453125,0.058349609375,a person with light beige skin,3
generated/dcgan_gan_subset/sample_00170.png,a photo of a woman,1,0.051849365234375,0.9482421875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00171.png,a photo of a man,0,0.85205078125,0.1480712890625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00172.png,a photo of a woman,1,0.037322998046875,0.962890625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00173.png,a photo of a woman,1,0.011505126953125,0.98828125,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00174.png,a photo of a man,0,0.53125,0.46875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00175.png,a photo of a man,0,0.94873046875,0.05108642578125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00176.png,a photo of a woman,1,0.0053863525390625,0.99462890625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00177.png,a photo of a man,0,0.99169921875,0.00844573974609375,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00178.png,a photo of a woman,1,0.0177154541015625,0.982421875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00179.png,a photo of a woman,1,0.248046875,0.751953125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00180.png,a photo of a woman,1,0.3701171875,0.6298828125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00181.png,a photo of a man,0,0.662109375,0.338134765625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00182.png,a photo of a man,0,0.9794921875,0.0206451416015625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00183.png,a photo of a woman,1,0.07159423828125,0.92822265625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00184.png,a photo of a woman,1,0.00582122802734375,0.994140625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00185.png,a photo of a woman,1,0.010009765625,0.98974609375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00186.png,a photo of a man,0,0.9697265625,0.03021240234375,a person with almost black skin,9
generated/dcgan_gan_subset/sample_00187.png,a photo of a woman,1,0.03515625,0.96484375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00188.png,a photo of a woman,1,0.01282501220703125,0.9873046875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00189.png,a photo of a woman,1,0.1365966796875,0.86328125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00190.png,a photo of a man,0,0.97607421875,0.0240478515625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00191.png,a photo of a man,0,0.97998046875,0.02001953125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00192.png,a photo of a woman,1,0.06951904296875,0.9306640625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00193.png,a photo of a man,0,0.9775390625,0.0226287841796875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00194.png,a photo of a woman,1,0.01132965087890625,0.98876953125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00195.png,a photo of a woman,1,0.00844573974609375,0.99169921875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00196.png,a photo of a man,0,0.9365234375,0.063720703125,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00197.png,a photo of a man,0,0.97314453125,0.026763916015625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00198.png,a photo of a man,0,0.9716796875,0.0284423828125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00199.png,a photo of a woman,1,0.0094146728515625,0.99072265625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00200.png,a photo of a woman,1,0.0284423828125,0.9716796875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00201.png,a photo of a man,0,0.92626953125,0.07366943359375,a person with light skin,2
generated/dcgan_gan_subset/sample_00202.png,a photo of a woman,1,0.007232666015625,0.99267578125,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00203.png,a photo of a man,0,0.740234375,0.259765625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00204.png,a photo of a woman,1,0.0087127685546875,0.9912109375,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00205.png,a photo of a man,0,0.974609375,0.0255584716796875,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00206.png,a photo of a man,0,0.900390625,0.0994873046875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00207.png,a photo of a man,0,0.6826171875,0.3173828125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00208.png,a photo of a man,0,0.97802734375,0.021942138671875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00209.png,a photo of a woman,1,0.0182647705078125,0.98193359375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00210.png,a photo of a woman,1,0.08038330078125,0.91943359375,a person with almost black skin,9
generated/dcgan_gan_subset/sample_00211.png,a photo of a woman,1,0.063720703125,0.9365234375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00212.png,a photo of a woman,1,0.0161590576171875,0.98388671875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00213.png,a photo of a man,0,0.8154296875,0.184814453125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00214.png,a photo of a man,0,0.98193359375,0.0182647705078125,a person with light beige skin,3
generated/dcgan_gan_subset/sample_00215.png,a photo of a man,0,0.9765625,0.0233306884765625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00216.png,a photo of a man,0,0.9892578125,0.010650634765625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00217.png,a photo of a woman,1,0.00885009765625,0.9912109375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00218.png,a photo of a woman,1,0.0244293212890625,0.9755859375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00219.png,a photo of a woman,1,0.0079345703125,0.9921875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00220.png,a photo of a man,0,0.841796875,0.158203125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00221.png,a photo of a man,0,0.9482421875,0.051849365234375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00222.png,a photo of a man,0,0.93798828125,0.0618896484375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00223.png,a photo of a man,0,0.9482421875,0.051849365234375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00224.png,a photo of a woman,1,0.004070281982421875,0.99609375,a person with light beige skin,3
generated/dcgan_gan_subset/sample_00225.png,a photo of a woman,1,0.0726318359375,0.92724609375,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00226.png,a photo of a woman,1,0.06854248046875,0.931640625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00227.png,a photo of a man,0,0.990234375,0.00955963134765625,a person with almost black skin,9
generated/dcgan_gan_subset/sample_00228.png,a photo of a woman,1,0.026763916015625,0.97314453125,a person with almost black skin,9
generated/dcgan_gan_subset/sample_00229.png,a photo of a woman,1,0.005641937255859375,0.994140625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00230.png,a photo of a woman,1,0.00701141357421875,0.9931640625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00231.png,a photo of a woman,1,0.01116180419921875,0.98876953125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00232.png,a photo of a man,0,0.98095703125,0.0191192626953125,a person with almost black skin,9
generated/dcgan_gan_subset/sample_00233.png,a photo of a woman,1,0.01282501220703125,0.9873046875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00234.png,a photo of a man,0,0.85205078125,0.1480712890625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00235.png,a photo of a woman,1,0.248046875,0.751953125,a person with beige skin,4
generated/dcgan_gan_subset/sample_00236.png,a photo of a woman,1,0.29736328125,0.70263671875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00237.png,a photo of a man,0,0.67578125,0.32421875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00238.png,a photo of a woman,1,0.00690460205078125,0.9931640625,a person with dark brown skin,7
generated/dcgan_gan_subset/sample_00239.png,a photo of a woman,1,0.0255584716796875,0.974609375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00240.png,a photo of a woman,1,0.007122039794921875,0.99267578125,a person with light beige skin,3
generated/dcgan_gan_subset/sample_00241.png,a photo of a man,0,0.91357421875,0.0863037109375,a person with beige skin,4
generated/dcgan_gan_subset/sample_00242.png,a photo of a woman,1,0.00572967529296875,0.994140625,a person with beige skin,4
generated/dcgan_gan_subset/sample_00243.png,a photo of a woman,1,0.012054443359375,0.98779296875,a person with beige skin,4
generated/dcgan_gan_subset/sample_00244.png,a photo of a woman,1,0.1895751953125,0.810546875,a person with beige skin,4
